d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,1271657.74,1310163.53
1_facilities_and_construction,2018-2019,1056884.04,1078432.08
1_facilities_and_construction,2019-2020,853189.87,845998.99
1_facilities_and_construction,2020-2021,975671.65,929846.86
1_facilities_and_construction,2021-2022,872434.28,811576.75
1_facilities_and_construction,2022-2023,532827.36,476917.36
