d_fiscal_year,total,total_constant_2019_dollars
2017-2018,260339.63,267085.89
2018-2019,306479.84,311105.84
2019-2020,492024.81,486060.40
2020-2021,782090.85,743020.03
2021-2022,2685150.61,2435209.92
