d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,1742495.93,1787823.67
1_facilities_and_construction,2018-2019,4461120.60,4530239.20
1_facilities_and_construction,2019-2020,1122857.01,1124931.08
1_facilities_and_construction,2021-2022,719319.91,538663.30
