normalized_vendor_name,original_vendor_name
DIRECT ENERGY BUSINESS,Direct Energy
DIRECT ENERGY BUSINESS,Direct Energy Business Services Limited
DIRECT ENERGY BUSINESS,Direct Energy Business
DIRECT ENERGY BUSINESS,DIRECT ENERGY BUSINESS - DIRECT ENERGY MARKETING LIMITED
DIRECT ENERGY BUSINESS,Direct Energy Marketing (North York)
DIRECT ENERGY BUSINESS,DIRECT ENERGY
DIRECT ENERGY BUSINESS,direct energy
DIRECT ENERGY BUSINESS,Direct Energy Regulated Services
DIRECT ENERGY BUSINESS,DIRECT ENERGY BUSINESS
DIRECT ENERGY BUSINESS,DIRECT ENERGY BUSINESS SERVICES
DIRECT ENERGY BUSINESS,DIRECT ENERGEY BUSINESS
DIRECT ENERGY BUSINESS,Direct Energy Business Services
DIRECT ENERGY BUSINESS,DIRECT ENERGY REGULATED SERVICES
DIRECT ENERGY BUSINESS,Direct Energy Business Services Inc.
DIRECT ENERGY BUSINESS,DIRECT ENERGY BUSINESS SERVICES LIMITED
DIRECT ENERGY BUSINESS,Direct Energy Business Services Ltd.
DIRECT ENERGY BUSINESS,DIRECT ENERGY BUSINESS SERVICES INC.
