normalized_vendor_name,original_vendor_name
RHEINMETALL,RHEINMETALL CANADA INC.
RHEINMETALL,Rheinmetall Canada Inc.
RHEINMETALL,Rheinmetall Landsysteme GmbH
RHEINMETALL,Rheinmetall Canada Inc
RHEINMETALL,Rheinmetall Canada inc
RHEINMETALL,RHEINMETALL WAFFE MUNITION GmbH
RHEINMETALL,Oerlikon Contraves Inc.
RHEINMETALL,Rheinmetall Defence Electronics GmbH
RHEINMETALL,RHEINMETALL DEFENCE INC.
RHEINMETALL,Rheinmetall Canada
RHEINMETALL,RHEINMETALL WAFFE MUNITION GMBH
RHEINMETALL,RHEINMETALL CANADA INC
RHEINMETALL,RHEINMETALL LANDSYSTEME GMBH
RHEINMETALL,Rheinmetall Land Systeme GmbH
RHEINMETALL,Rheinmetall Inc
RHEINMETALL,Rheinmetall
RHEINMETALL,RHEINMETALL WAFFE MUNITIONS GMBH
RHEINMETALL,RHEINMETALL WAFFE MUNITIONS GmbH
RHEINMETALL,RHEINMETALL DEFENCE ELECTRONICS GMBH
RHEINMETALL,Rheinmetall Landsysteme Gmbh
RHEINMETALL,Rheinmetall Waffe Munition GmbH
RHEINMETALL,Rheinmetall Landsystemes GmbH
RHEINMETALL,Rheinmetall Canada INC
RHEINMETALL,REHEINMETALL CANADA INC.
RHEINMETALL,Rheinmetall Landsysteme GMBH
RHEINMETALL,Rheinmetall Canada inc.
RHEINMETALL,RHEINMETALL MAN MILITARY
RHEINMETALL,Rheinmetall MAN Military Vehicles
RHEINMETALL,Rheinmetall Defence
