d_fiscal_year,total,total_constant_2019_dollars
2017-2018,47339563.15,48707689.27
2018-2019,121682679.93,124014502.46
2019-2020,122016057.13,121042737.74
2020-2021,121682679.93,115880932.86
2021-2022,121682679.93,113131510.10
2022-2023,121682679.93,108882172.13
