d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,1957867.25,2017874.38
11_defence,2018-2019,1989723.47,2026227.41
11_defence,2019-2020,1206904.47,1205661.43
11_defence,2021-2022,15940.14,14899.78
2_professional_services,2017-2018,355387.27,365180.71
5_transportation_and_logistics,2017-2018,246982.66,255565.31
5_transportation_and_logistics,2018-2019,196419.30,201223.09
5_transportation_and_logistics,2019-2020,33332.26,33183.75
5_transportation_and_logistics,2020-2021,100053.50,95895.39
7_travel,2017-2018,5017873.64,5166916.30
7_travel,2018-2019,4929726.57,5016576.43
7_travel,2019-2020,6138202.14,6081580.69
7_travel,2020-2021,8161003.96,7780492.78
7_travel,2021-2022,7100814.29,6659104.16
