d_fiscal_year,total,total_constant_2019_dollars
2017-2018,7578110.81,7808717.79
2018-2019,7115869.34,7250489.36
2019-2020,7378438.86,7320766.60
2020-2021,9256950.33,8816101.88
2021-2022,8112647.30,7556723.28
2022-2023,7030692.27,6291092.92
