owner_org,d_fiscal_year,total
csc-scc,2018-2019,12492.84
dnd-mdn,2017-2018,2313254.5150376456
dnd-mdn,2018-2019,1989723.4650376455
dnd-mdn,2019-2020,1206904.4661190966
ec,2019-2020,33332.259999999995
ec,2020-2021,81305.56
hc-sc,2017-2018,3463283.5397445257
hc-sc,2018-2019,3449710.179744526
hc-sc,2019-2020,3166172.356751825
isc-sac,2017-2018,1554590.1
isc-sac,2018-2019,1467523.551350365
isc-sac,2019-2020,2972029.778649635
isc-sac,2020-2021,8161003.960675182
pc,2017-2018,246982.65999999997
pc,2018-2019,182943.6
rcmp-grc,2020-2021,18747.940000000002
