d_fiscal_year,total,total_constant_2019_dollars
2017-2018,366667.02,378013.66
2018-2019,448060.20,455437.57
2019-2020,646415.12,641594.45
2020-2021,505327.06,481450.43
2021-2022,1656173.36,1551534.54
