d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,88224.25,91032.01
it_consulting_services,2019-2020,27240.70,26943.83
it_consulting_services,2020-2021,96693.49,91273.12
it_consulting_services,2021-2022,305233.75,286231.13
it_consulting_services,2022-2023,129641.59,116169.53
it_software_licensing,2017-2018,34228.21,35286.24
it_software_licensing,2018-2019,36724.86,37404.11
it_software_licensing,2019-2020,37669.46,37371.63
it_software_licensing,2020-2021,64404.20,61358.72
it_software_licensing,2021-2022,199178.83,183879.41
it_software_licensing,2022-2023,92844.12,83433.43
