d_fiscal_year,total,total_constant_2019_dollars
2017-2018,538274.94,553872.01
2018-2019,16528948.19,16800766.20
2019-2020,497019.76,486983.21
2020-2021,987880.52,934974.63
2021-2022,291898.07,270461.73
2022-2023,2136548.38,1901337.93
