owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2018-2019,24208.54,24616.08
dfo-mpo,2019-2020,497019.76,486983.21
dfo-mpo,2020-2021,987880.52,934974.63
dfo-mpo,2021-2022,291898.07,270461.73
dfo-mpo,2022-2023,2136548.38,1901337.93
pwgsc-tpsgc,2017-2018,538274.94,553872.01
pwgsc-tpsgc,2018-2019,16504739.65,16776150.13
