owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,77558.24,79837.39
dfo-mpo,2018-2019,45009.02,45509.30
dfo-mpo,2019-2020,6087.78,5948.83
dfo-mpo,2020-2021,148136.07,141073.04
dfo-mpo,2021-2022,79528.49,71892.49
dfo-mpo,2022-2023,101180.66,89539.36
dnd-mdn,2017-2018,276339980.58,284879450.82
dnd-mdn,2018-2019,294644799.50,300277493.91
dnd-mdn,2019-2020,78501245.94,77937033.53
dnd-mdn,2020-2021,57729828.93,54971792.78
dnd-mdn,2021-2022,48635133.29,45451291.01
dnd-mdn,2022-2023,24030879.31,21487127.11
