normalized_vendor_name,original_vendor_name
LOCKHEED MARTIN,Lockheed Martin Corporation
LOCKHEED MARTIN,Lockheed Martin Canada Inc.
LOCKHEED MARTIN,LOCKHEED MARTIN  AERONAUTICS COMPANY
LOCKHEED MARTIN,Lockheed Martin Canada
LOCKHEED MARTIN,LOCKHEED MARTIN CORPORATION
LOCKHEED MARTIN,LOCKHEED MARTIN CANADA INC.
LOCKHEED MARTIN,Lockheed Martin Overseas Services Corporation
LOCKHEED MARTIN,Lockheed Martin Missiles and Fire Control
LOCKHEED MARTIN,Lockheed Martin Canada Inc
LOCKHEED MARTIN,LOCKHEED MARTIN OVERSEAS CORPORATION
LOCKHEED MARTIN,LOCKHEED MARTIN GLOBAL INC.
LOCKHEED MARTIN,Lockheed Martin Naval Electronics & Surveillance Systems
LOCKHEED MARTIN,LOCKHEED MARTIN AERONAUTICAL SYSTEMS CO
LOCKHEED MARTIN,LOCKHEED MARTIN MISSILES AND FIRE CONTROL
LOCKHEED MARTIN,Lockheed Martin Sippican Inc
LOCKHEED MARTIN,"Lockheed Martin Canada, Inc."
LOCKHEED MARTIN,Lockheed Martin Aeronautics Services International
LOCKHEED MARTIN,LOCKHEED MARTIN AERONAUTICS COMPANY
LOCKHEED MARTIN,Lockheed Martin Canada Inc. CDL Systems
LOCKHEED MARTIN,Lockheed Martin Sippican
LOCKHEED MARTIN,Lockheed Martin UK Integrated Systems and Solutions Limited
LOCKHEED MARTIN,LOCKHEED MARTIN NAVAL ELECTRONICS & SURVEILLANCE SYSTEMS
LOCKHEED MARTIN,LOCKHEED MARTIN AIRCRAFT & LOGISTICS CENTERS
LOCKHEED MARTIN,Lockheed Martin NESS-Marine Systems
LOCKHEED MARTIN,Lockheed Martin
LOCKHEED MARTIN,LOCKHEED MARTIN UK INTEGRATED SYSTEMS AND SOLUTIONS LIMITED
LOCKHEED MARTIN,LOCKHEED MARTIN SIPPICAN INC
LOCKHEED MARTIN,Lockheeded Martin Sippican Inc
LOCKHEED MARTIN,Lockheed Martin Sippican Inc.
LOCKHEED MARTIN,Lockheed Martin Sippincan Inc.
LOCKHEED MARTIN,Lockheed Martin Maritime Systems & Sensors
LOCKHEED MARTIN,LOCKHEED MARTIN AIRCRAFT & LOGISITICS CENTERS
LOCKHEED MARTIN,LOCKHEED MARTIN AERONAUTICS GLOBAL SUPPLY CHAIN SERVICES
LOCKHEED MARTIN,Lockheed Martin Corporation Maritime Systems and Sensors
LOCKHEED MARTIN,Lockeed Martin
LOCKHEED MARTIN,Lockheed Martic Sippican Inc
LOCKHEED MARTIN,Lockheed Martin Information Systems UK
