d_fiscal_year,total,total_constant_2019_dollars
2017-2018,276417538.82,284886534.62
2018-2019,294689808.52,300062761.34
2019-2020,78507333.72,77942768.17
2020-2021,57877964.99,55165199.77
2021-2022,48714661.78,45823698.46
