d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,54773849.853160664
1_facilities_and_construction,2018-2019,63851099.94411357
1_facilities_and_construction,2019-2020,50564441.643469706
1_facilities_and_construction,2020-2021,41430527.18542744
11_defence,2017-2018,222112977.31758642
11_defence,2018-2019,225900518.69526908
11_defence,2019-2020,13908381.550602574
11_defence,2020-2021,8575348.96822291
6_industrial_products_and_services,2017-2018,2543900.60836187
6_industrial_products_and_services,2018-2019,9039720.477135492
6_industrial_products_and_services,2019-2020,9762351.864369513
6_industrial_products_and_services,2020-2021,3611602.74108767
