owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,436264.78,448534.17
aafc-aac,2018-2019,679785.44,689712.17
aafc-aac,2019-2020,152019.57,152068.69
csc-scc,2017-2018,559477.22,575258.83
csc-scc,2018-2019,240432.30,244929.93
csc-scc,2019-2020,126694.47,126049.52
dfo-mpo,2018-2019,49740.45,50718.87
dfo-mpo,2019-2020,92189.64,91465.35
dnd-mdn,2017-2018,1689421.25,1737054.17
dnd-mdn,2018-2019,2537384.34,2573294.60
dnd-mdn,2019-2020,1038901.52,1034808.63
ec,2020-2021,1702.52,1614.74
ec,2021-2022,22294.94,21056.02
nrcan-rncan,2017-2018,11730.00,12054.89
nrcan-rncan,2019-2020,11500.00,11403.56
pc,2017-2018,17183.98,17665.20
pc,2018-2019,500145.02,505024.17
pc,2019-2020,187674.68,187540.23
pwgsc-tpsgc,2017-2018,189750.00,195110.01
pwgsc-tpsgc,2018-2019,276000.00,280957.34
pwgsc-tpsgc,2019-2020,69000.00,68394.80
