d_fiscal_year,total,total_constant_2019_dollars
2017-2018,221223.56,226620.88
2018-2019,988190.40,1003286.72
2019-2020,2808768.97,2778860.91
2020-2021,2092632.78,1989055.31
2021-2022,55206.80,52201.40
