owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2021-2022,289800.00,266659.61
pc,2017-2018,1380038.75,1415800.07
pc,2018-2019,1075316.10,1093451.73
pc,2019-2020,724818.21,717290.64
pc,2020-2021,628866.41,599167.12
pwgsc-tpsgc,2017-2018,1064942.41,1092538.55
pwgsc-tpsgc,2020-2021,76281.28,71827.83
pwgsc-tpsgc,2021-2022,45203.72,42742.88
