owner_org,d_fiscal_year,total
dfo-mpo,2017-2018,5237197.07
dfo-mpo,2018-2019,449517.90
dfo-mpo,2019-2020,2935204.92
dfo-mpo,2020-2021,6507842.49
dnd-mdn,2017-2018,36214.50
tc,2020-2021,239120.85
