d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1084229.08,1115094.51
2018-2019,523988.27,533655.21
2019-2020,1094567.84,1079349.05
2020-2021,1720608.67,1636831.75
2021-2022,1244924.39,1154891.92
