owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,293479.36,303089.49
dfo-mpo,2018-2019,492183.10,501592.14
dfo-mpo,2019-2020,525188.04,521991.79
dfo-mpo,2020-2021,518781.56,495618.14
dfo-mpo,2021-2022,283573.35,262169.72
dfo-mpo,2022-2023,249386.82,221561.95
pwgsc-tpsgc,2017-2018,29917.19,30775.34
pwgsc-tpsgc,2018-2019,172478.48,175395.84
pwgsc-tpsgc,2019-2020,242496.14,240561.75
pwgsc-tpsgc,2020-2021,244472.83,232790.03
pwgsc-tpsgc,2021-2022,469444.85,434901.05
pwgsc-tpsgc,2022-2023,580474.91,518435.83
