owner_org,d_fiscal_year,total,total_constant_2019_dollars
cfia-acia,2022-2023,398568.73,353027.96
cic,2022-2023,49890.91,44150.73
dnd-mdn,2018-2019,366699.66,373743.62
ec,2022-2023,961413.80,851020.45
elections,2022-2023,80782.87,72678.96
fin,2022-2023,96536.45,86333.66
iaac-aeic,2021-2022,22854.25,20659.88
iaac-aeic,2022-2023,89778.50,79449.07
irb-cisr,2022-2023,49890.91,44150.73
pc,2017-2018,11996.85,12350.66
rcmp-grc,2021-2022,59820.00,54076.33
rcmp-grc,2022-2023,82279.69,72813.03
vac-acc,2021-2022,172500.00,156320.08
