owner_org,d_fiscal_year,total
aafc-aac,2019-2020,23143.151515151516
aafc-aac,2020-2021,37150.84848484849
aandc-aadnc,2018-2019,12284
csc-scc,2019-2020,2314.902208201893
csc-scc,2020-2021,15088.201892744479
dfo-mpo,2020-2021,71251.86608962735
ec,2017-2018,36257.81
ec,2018-2019,43743.75
hc-sc,2019-2020,15400
hc-sc,2020-2021,36950
nrcan-rncan,2018-2019,24249.17
pch,2018-2019,39960
pch,2019-2020,26189.16
rcmp-grc,2017-2018,177669.0531338227
rcmp-grc,2018-2019,2706070.878769057
rcmp-grc,2019-2020,2589014.689395821
rcmp-grc,2020-2021,2685925.338769057
