d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,238407.00,245537.13
10_office_management,2018-2019,13722.26,13850.45
10_office_management,2019-2020,135159.50,132416.68
10_office_management,2020-2021,117410.67,110920.29
10_office_management,2021-2022,59324.89,54792.30
10_office_management,2022-2023,1847620.42,1650200.51
11_defence,2017-2018,24997.09,25710.97
11_defence,2020-2021,14323.57,13496.75
3_information_technology,2017-2018,3103.12,3200.45
3_information_technology,2018-2019,30740.11,31560.77
3_information_technology,2019-2020,12548.51,12531.94
3_information_technology,2020-2021,11768.95,11089.60
6_industrial_products_and_services,2021-2022,117300.00,108804.58
