d_fiscal_year,total,total_constant_2019_dollars
2017-2018,60549717.77,62085961.38
2018-2019,63460066.24,64380633.52
2019-2020,95206089.28,93891798.64
2020-2021,3871062699.53,3679484604.79
2021-2022,2076794409.65,1635853035.02
