d_vendor_name,overall_total
BAYSHORE HEALTHCARE,11058494.56
DRAEGER,10980688.89
GENERAL MOTORS,10870600.00
TRIPLEWELL CANADA,10577093.80
FISHER PAYKEL HEALTHCARE,9280332.65
VOYAGEUR TRANSPORTATION,9032317.34
BAVARIAN NORDIC,8810644.79
THE CALGARY AIRPORT AUTHORITY,7888528.11
MICROSOFT CANADA,7879758.49
QUARTZ NATURE,7872016.32
HEWLETT PACKARD,7573522.03
BAUER HOCKEY,7345000.00
GENERAL ELECTRIC CANADA,6743681.97
KPMG,6639472.29
ICU MEDICAL CANADA,6439913.22
QIAGEN,6417407.92
SANOFI PASTEUR,5943680.12
OXFORD NANOPORE TECHNOLOGIES,5792610.22
SMITHS MEDICAL CANADA,5773417.99
CALIAN,5674975.00
AMAZON,5666700.00
NEW ENGLAND BIOLABS,5533218.90
B BRAUN OF CANADA,4958257.15
INTERNATIONAL TRUCK BODY,4618068.32
"NAV CANADA",4000000.00
DALHOUSIE UNIVERSITY,3968508.83
ACKLANDS GRAINGER,3937336.66
WINNIPEG AIRPORT AUTHORITY,3894175.13
LOWE MARTIN COMPANY,3821260.18
D MARK BIOSCIENCES,3789636.55
EXCEL HUMAN RESOURCES,3669386.81
UNIVERSITY OF OTTAWA,3490112.46
GOVERNMENT OF ALBERTA,3474864.51
PRICEWATERHOUSE COOPERS,3422103.97
MEDI SELECT,3313971.27
UNIVERSITY OF ALBERTA,3270639.58
TORONTO PORT AUTHORITY,3248847.75
SYSTEMS FOR RESEARCH,3209416.45
FACTIVA,3205748.95
GOOGLE CANADA,3195585.27
SOUTHMEDIC,3164000.00
DELL COMPUTER,3091160.70
HAN CHANG MEDIC,3084901.00
CARDINAL HEALTH CANADA,3024579.21
AEROPORT DE QUEBEC,2962595.77
ST JOHN AMBULANCE,2934494.59
LUCIRA HEALTH,2923771.04
HALIFAX INTERNATIONAL AIRPORT,2801730.63
SOFTCHOICE,2796425.60
QUEEN S UNIVERSITY,2770247.01
IBM CANADA,2696667.80
GARTNER,2686122.60
TENAQUIP,2594957.26
UNIVERSITY OF SASKATCHEWAN,2585256.86
QMR,2570920.64
NMC DYNAPLAS,2504984.00
RAYMOND CHABOT GRANT,2492277.33
GRAND TOY,2320658.40
MCGILL UNIVERSITY,2256648.17
BECKMAN COULTER CANADA,2231098.10
"NATCO PHARMA CANADA",2181469.20
MCMASTER UNIVERSITY,2078174.32
FRESENIUS KABI CANADA,2029042.92
THE AIM GROUP,2023700.21
UNIVERSITY OF GUELPH,1978280.13
LIONBRIDGE,1952394.05
MINISTRY OF FINANCE,1950394.41
RAYMOND CHABOT GRANT THORNTON,1651061.36
ORACLE CANADA,1567955.32
BOSTON CONSULTING GROUP,1469000.00
BLUEDOT,1458533.52
SPEARHEAD MANAGEMENT CANADA,1416284.78
RICOH,1409486.99
"NATIONS TRANSLATION GROUP",1330712.87
THE RIGHT DOOR CONSULTING,1285270.59
MCKESSON CANADA,1284307.63
MNP,1255157.38
R R INTERNATIONAL TRANSLATION,1154436.31
ADVANCED CHIPPEWA TECHNOLOGIES,1107965.76
UNIVERSITY OF TORONTO,1092746.19
METRO SUPPLY CHAIN,1032258.06
BELL CANADA,1021833.47
2553164 ONTARIO,996464.73
IRON MOUNTAIN,995475.69
ALTIS HUMAN RESOURCES,954493.26
RISK SCIENCES INTERNATIONAL,950556.00
GOVERNMENT OF NUNAVUT,949211.08
OPTIV CANADA FEDERAL,930092.99
VWR INTERNATIONAL,872912.29
DONNA CONA,855481.62
NISHA TECHONOLOGIES,820786.57
EPPENDORF CANADA,809827.08
THE UNIVERSITY OF BRITISH COLUMBIA,791350.74
ERNST YOUNG,779700.00
GOSS GILROY,740178.71
LEGER MARKETING,734049.52
CHU SAINTE JUSTINE,724462.07
GENESIS INTEGRATION,716178.28
SAMSON ASSOCIES,697341.45
EKOS RESEARCH ASSOCIATES,645892.84
FAST FORWARD FRENCH,628990.60
LANSDOWNE TECHNOLOGIES,625035.64
ESRI,573075.19
SANDOZ CANADA,566876.86
PROOF EXPERIENCES,560706.00
MITSUBISHI MOTOR SALES,555523.39
ADVANIS JOLICOEUR,554889.58
PRA,533733.21
APOTEX,497200.00
INSTITUTE ON GOVERNANCE,497071.33
ECLIPSYS SOLUTIONS,496751.17
AB SCIEX,471659.03
CLERMARK,468888.00
ENVIRONICS RESEARCH GROUP,462307.66
SARTORIUS STEDIM NORTH AMERICA,460349.21
AGILENT,455513.40
UNIVERSITY OF BRITISH COLUMBIA,446248.24
CONVERGINT TECHNOLOGIES,445628.80
FOX TRANSLATIONS,425485.23
ECOLE DE LANGUES ABCE,424222.79
VERSACOM,404924.15
CHUBB EDWARDS,399048.62
BLACK MCDONALD,399000.00
CARL ZEISS CANADA,385519.03
BRUKER,381351.73
TAG HR,377850.62
TRANE CANADA,375137.88
GLOBAL LIFE SCIENCES SOLUTIONS,375052.44
ANIXTER,370773.90
ACCESS 2 NETWORKS,365503.91
LRO STAFFING,362167.97
CONTRACT COMMUNITY,356702.03
VISIONTEC,356293.00
DYNAMIC PERSONNEL CONSULTANTS,348564.60
COMPUGEN,345475.07
GOVERNMENT OF SASKATCHEWAN,344807.39
LANGUAGE RESEARCH DEVELOPMENT GROUP,314678.72
FORRESTER RESEARCH,306435.00
LANGUAGE MARKETPLACE,276985.91
CUMMINS CANADA,276228.40
METTLER TOLEDO,270756.80
RTG PROTECH,267187.08
TURTLE ISLAND STAFFING,259652.83
XEROX,257459.83
LES TRADUCTIONS TESSIER,256923.19
UNIVERSITY OF MANITOBA,256269.72
NEPTUNE SECURITY SERVICES,255474.92
XTRACT TECHNOLOGIES,254250.00
INTERNATIONAL REPORTING,251425.00
UNIVERSAL PROTECTION SERVICE,250539.08
SIEMENS,237055.52
SALESFORCE CANADA,227144.03
MAXSYS STAFFING AND CONSULTING,223713.21
TELUS CANADA,213873.45
DLS TECHNOLOGY,212831.75
CDW CANADA,203362.58
NEWFOUND RECRUITING,201241.82
SHI CANADA,188330.67
UNIVERSITY OF CALGARY,182488.68
BIO RAD LABORATORIES CANADA,177675.15
TIREE,176334.26
BRECKENHILL,174688.85
KONICA MINOLTA BUSINESS SOLUTIONS,169123.78
TYCO INTEGRATED FIRE SECURITY,165483.34
ABB,163258.59
IQVIA,159606.12
MILLIPORE CANADA,157127.45
BRADLEY AIR SERVICES,155902.36
CLICK NETWORKS,150321.96
OPENTEXT,148222.33
INLAND AUDIO VISUAL,144009.56
DARE HUMAN RESOURCES,141255.94
UBIQUS CANADA,140685.00
TPG TECHNOLOGY CONSULTANTS,133242.90
STERIS CANADA,132941.24
ROGERS,131176.54
FELIX TECHNOLOGY,126692.30
CYTELLIGENCE,126157.50
PURESPIRIT SOLUTIONS,125670.33
IPSS,124331.55
AVI SPL,120059.71
QUINTET CONSULTING,117892.75
DNR CONSULTING GROUP,116435.04
LEAN AGILITY,114666.75
GRAYBRIDGE INTERNATIONAL CONSULTING,113616.55
ECOLE DE LANGUES LA CITE,112952.50
QUANTUM MANAGEMENT SERVICES,107289.70
BDO CANADA,105999.65
RAFA LABORATORIES,105240.76
UNIVERSITY OF WATERLOO,104344.00
STERICYCLE,102444.59
CANON,101788.22
PROLOGIC SYSTEMS,101251.12
ONX ENTERPRISE SOLUTIONS,100306.48
COFOMO,99666.00
UNIVERSITY OF WESTERN ONTARIO,99231.34
TOYOTA,97831.93
SOLOTECH,97424.46
MARKIDO,93304.13
GILMORE REPRODUCTIONS,92810.29
REGENT CONSTRUCTION,92636.90
NORTAK SOFTWARE,90923.96
GFL ENVIRONMENTAL,88913.23
JEOL,88221.79
FAST TRACK STAFFING,87444.16
KONE,82433.13
HACKETT CONSULTING,81728.40
CARLETON UNIVERSITY,79502.35
WESCO DISTRIBUTION CANADA,79186.22
FERENCE COMPANY CONSULTING,78750.00
WOLTERS KLUWER,76690.37
UNIVERSITY OF REGINA,75777.74
PROQUEST,74506.20
QUORUS CONSULTING GROUP,72854.54
TERVITA,72450.00
FORD MOTOR COMPANY,70982.45
SAS INSTITUTE,65709.50
PUBLIVATE,62314.98
WSP,58905.00
IMPERIAL OIL,58457.54
SUBARU CANADA,58270.47
CISTEL TECHNOLOGY,56396.04
LARRY PENNER ENTERPRISES,55643.12
ZOLL MEDICAL CANADA,53467.47
SOLIDCAD,51198.06
RANDSTAD,49989.79
EPERFORMANCE,48917.70
JOHNSON CONTROLS,47648.73
IPSOS,46241.01
FCA CANADA,44268.83
DMTI SPATIAL,43804.91
AINSWORTH,42431.30
PROSCI CANADA,42047.30
ELSEVIER,41992.10
HR ASSOCIATES,39999.29
SYSTEMSCOPE,39776.00
CORADIX TECHNOLOGY CONSULTING,39643.02
ELEMENTAL DATA COLLECTION,39365.81
ORBIS RISK CONSULTING,39304.00
NOVA NETWORKS,38665.98
TEKSYSTEMS CANADA,38420.00
MALATEST,37103.29
COENTREPRISE CITE CARON,36492.50
WATERS,34329.74
ITEX,33608.40
FIRST AIR,33304.75
SOFTSIM TECHNOLOGIES,31188.00
SOLID CADDGROUP,29577.80
INSTRUX MEDIA,29209.94
KORN FERRY CA,27644.32
NISSAN CANADA,27516.63
ALLSEATING,27167.75
PORTAGE PERSONNEL,24950.82
APRON FUEL SERVICES,24853.93
FUJITSU,24569.59
WINDREACH CONSULTING SERVICES,24408.00
"NATTIQ",24351.50
INSIGHT SOFTWARE CANADA,23385.55
CANADA POST,22939.00
SOCIETE ACOLAD CANADA,22600.00
GLOBAL UPHOLSTERY,22074.22
OPROMA,21646.46
COMMVAULT SYSTEMS,21281.40
CONEXSYS,20595.70
VIDCRUITER,19950.00
BLUMETRIC ENVIRONMENTAL,19164.80
SUNCOR ENERGY,18928.56
TELECOM COMPUTER SERVICES,18081.00
TEKNION,17941.19
ARTEMP PERSONNEL SERVICES,16778.79
BEVA GLOBAL MANAGEMENT,16503.65
NEWS CANADA,16317.20
PATTISON SIGN GROUP,15423.75
ARI FINANCIAL SERVICES,14175.00
MISHKUMI TECHNOLOGIES,13153.20
CARAHSOFT TECHNOLOGY,12982.70
UNIVERSITE SAINTE ANNE,12960.00
CBCI TELECOM,10769.80
INTERACTIVE AUDIO VISUAL,10676.58
DECISIVE GROUP,10597.65
GENOME QUEBEC,10525.20
HYPERTEC,10373.40
ACT,10034.94
ECOLE DE LANGUES EAGLE,9600.60
BRYCA SOLUTIONS,7115.74
UNIVERSITY OF NEW BRUNSWICK,3610.20
TESTFORCE SYSTEMS,2350.28
3M CANADA COMPANY,0.00
LINDE CANADA,0.00
