d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,1888427.65,1945982.60
it_consulting_services,2018-2019,1314904.96,1338762.52
it_consulting_services,2019-2020,515609.62,511750.01
it_consulting_services,2020-2021,10360014.85,9860144.37
it_consulting_services,2021-2022,39858351.62,37302641.94
it_devices_equipment,2017-2018,4388264.15,4510714.38
it_devices_equipment,2018-2019,1869971.91,1888249.31
it_devices_equipment,2019-2020,1502142.03,1482849.03
it_devices_equipment,2020-2021,7872947.40,7482998.43
it_devices_equipment,2021-2022,4589024.25,4199056.81
it_other,2017-2018,323316.20,332453.81
it_other,2018-2019,1381665.63,1398779.48
it_other,2019-2020,245299.20,243143.81
it_other,2020-2021,108436.60,103575.35
it_other,2021-2022,61811.96,57603.32
it_software_licensing,2017-2018,793130.64,816833.53
it_software_licensing,2018-2019,2169236.40,2204209.71
it_software_licensing,2019-2020,2197102.14,2172211.95
it_software_licensing,2020-2021,7304180.33,6947491.30
it_software_licensing,2021-2022,3619325.01,3357324.72
