owner_org,d_fiscal_year,total,total_constant_2019_dollars
csc-scc,2017-2018,67815.14,69333.44
csc-scc,2018-2019,246013.14,248312.52
csc-scc,2019-2020,59413.61,59292.47
csc-scc,2020-2021,18102.15,18065.28
dfo-mpo,2017-2018,399345.25,408647.05
dfo-mpo,2018-2019,314015.31,317142.08
dfo-mpo,2019-2020,4531575.16,4523349.52
dfo-mpo,2020-2021,3123941.65,3005724.95
dfo-mpo,2021-2022,5424953.52,3718085.38
dnd-mdn,2020-2021,212149.86,204764.40
dnd-mdn,2021-2022,37391.69,33164.96
pc,2021-2022,29476.23,26381.71
