d_most_recent_category,total,percentage
5_transportation_and_logistics,13007052.59,0.8782
6_industrial_products_and_services,1013017.72,0.0684
1_facilities_and_construction,294400.16,0.0199
11_defence,282833.56,0.0191
9_human_capital,141251.13,0.0095
3_information_technology,73269.44,0.0049
