d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,1273499.65,1306478.20
it_consulting_services,2018-2019,1313740.44,1334119.85
it_consulting_services,2019-2020,1375280.29,1363824.46
it_consulting_services,2020-2021,1555119.98,1480158.08
it_consulting_services,2021-2022,659275.26,614044.75
it_devices_equipment,2021-2022,483309.29,442293.10
it_other,2019-2020,249829.46,245448.20
it_software_licensing,2017-2018,23854.70,24468.65
it_software_licensing,2018-2019,28381.01,28810.64
it_software_licensing,2019-2020,365818.32,360357.35
it_software_licensing,2020-2021,35105.42,33322.89
it_software_licensing,2021-2022,32002.96,29625.50
