d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3208157.29,3293982.43
2018-2019,2902460.04,2939390.24
2019-2020,2831864.06,2826353.53
2020-2021,2381785.70,2326837.73
2021-2022,2671027.42,1956169.09
