d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,29142.70,30175.64
10_office_management,2019-2020,1231.43,1233.12
10_office_management,2020-2021,14499.08,14194.42
10_office_management,2021-2022,14499.08,11014.08
2_professional_services,2017-2018,1687804.03,1732867.66
2_professional_services,2018-2019,1366676.16,1383511.59
2_professional_services,2019-2020,642818.48,641517.55
2_professional_services,2020-2021,473935.19,463758.79
2_professional_services,2021-2022,578392.84,353304.90
3_information_technology,2017-2018,93495.41,95953.72
3_information_technology,2018-2019,104931.65,106244.56
3_information_technology,2019-2020,829875.79,828482.16
3_information_technology,2020-2021,359478.25,347741.94
3_information_technology,2021-2022,541940.03,452674.00
9_human_capital,2017-2018,1397715.15,1434985.42
9_human_capital,2018-2019,1430852.24,1449634.09
9_human_capital,2019-2020,1357938.36,1355120.70
9_human_capital,2020-2021,1533873.18,1501142.58
9_human_capital,2021-2022,1536195.47,1139176.10
