owner_org,d_fiscal_year,total
aafc-aac,2018-2019,805203.485927447
aafc-aac,2019-2020,928601.3015195072
aafc-aac,2020-2021,926064.1394934976
dnd-mdn,2017-2018,2358710.879848867
dnd-mdn,2018-2019,1783958.3627985073
dnd-mdn,2019-2020,619787.2069453376
hc-sc,2020-2021,877218.9999999999
pwgsc-tpsgc,2017-2018,230493.51809493647
pwgsc-tpsgc,2018-2019,746192.753464028
pwgsc-tpsgc,2019-2020,1446988.8132986464
pwgsc-tpsgc,2020-2021,1430340.6218688686
