d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2551396.27,2620411.76
2018-2019,3379782.73,3432430.60
2019-2020,2987513.36,2964928.43
2020-2021,3225781.28,3066744.23
2021-2022,3151562.88,2926052.80
