d_fiscal_year,total,total_constant_2019_dollars
2017-2018,427292.25,440420.69
2018-2019,414745.24,422853.51
2019-2020,2015122.18,1988349.80
2020-2021,3084544.93,2940925.75
2021-2022,631340.74,595876.12
