owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,13922.71,14333.32
dfo-mpo,2018-2019,38394.78,38753.45
dfo-mpo,2021-2022,1676868.35,1536100.16
dfo-mpo,2022-2023,3465084.04,3100309.85
pc,2022-2023,2869.81,2539.62
pwgsc-tpsgc,2017-2018,260793.46,268309.03
pwgsc-tpsgc,2018-2019,681997.14,695066.35
rcmp-grc,2017-2018,218152.30,224465.45
rcmp-grc,2018-2019,43056.37,44205.84
rcmp-grc,2019-2020,262681.12,256685.38
rcmp-grc,2020-2021,173138.61,163976.69
rcmp-grc,2021-2022,376488.30,340339.42
rcmp-grc,2022-2023,175261.79,158307.73
