d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
3_information_technology,2017-2018,5532.29,5690.29
3_information_technology,2018-2019,673095.54,685994.17
3_information_technology,2019-2020,674939.64,669555.66
3_information_technology,2021-2022,932924.88,867094.94
3_information_technology,2022-2023,1023899.40,906095.06
9_human_capital,2017-2018,28552.28,29434.86
9_human_capital,2018-2019,28735.77,29284.64
9_human_capital,2019-2020,30796.96,30551.30
9_human_capital,2020-2021,30712.82,29248.45
9_human_capital,2021-2022,31451.92,29222.63
9_human_capital,2022-2023,39915.98,35712.05
