d_fiscal_year,total,total_constant_2019_dollars
2017-2018,50352.48,51864.48
2018-2019,4458416.64,4540853.80
2019-2020,2011481.24,1995338.90
2020-2021,2005985.39,1912455.24
2021-2022,2005985.39,1877122.97
