d_fiscal_year,total,total_constant_2019_dollars
2017-2018,408071.33,417227.87
2018-2019,1566906.82,1591190.01
2019-2020,2844210.00,2838384.31
2020-2021,1486514.30,1481386.54
2021-2022,20134.21,0.00
