owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2020-2021,11017.50,10540.52
dnd-mdn,2018-2019,1414333.93,1432062.04
dnd-mdn,2019-2020,2844210.00,2821384.93
dnd-mdn,2020-2021,1429876.07,1361426.87
ec,2017-2018,19136.56,19728.79
ic,2021-2022,20134.21,18307.44
nrc-cnrc,2017-2018,259527.10,267049.00
nrc-cnrc,2018-2019,56500.00,57618.91
pch,2017-2018,104451.62,107539.69
pch,2018-2019,96072.88,98186.23
pch,2020-2021,26465.73,25236.63
pwgsc-tpsgc,2017-2018,24956.05,25746.03
rcmp-grc,2020-2021,19155.00,18411.01
