d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,405180.39,415679.94
0_other,2018-2019,405180.39,411481.54
1_facilities_and_construction,2017-2018,7789.60,7977.74
1_facilities_and_construction,2018-2019,7496.45,7645.68
11_defence,2017-2018,210961.04,216457.11
11_defence,2018-2019,167762.36,170371.31
11_defence,2019-2020,72777.94,71848.52
11_defence,2020-2021,251767.26,238925.90
11_defence,2021-2022,61127.91,49515.76
3_information_technology,2017-2018,1604674.10,1646316.48
3_information_technology,2018-2019,4115598.26,4179594.33
3_information_technology,2019-2020,4063849.15,4031238.64
3_information_technology,2020-2021,4168617.29,3962340.99
3_information_technology,2021-2022,1694676.69,1393565.50
6_industrial_products_and_services,2017-2018,21487.27,22004.73
6_industrial_products_and_services,2018-2019,153624.67,155368.12
6_industrial_products_and_services,2021-2022,88039.32,82337.29
9_human_capital,2017-2018,27732.91,28398.50
