d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,247344.22,254558.54
1_facilities_and_construction,2018-2019,76392.94,77819.35
1_facilities_and_construction,2019-2020,326048.28,321138.02
1_facilities_and_construction,2020-2021,195942.01,187468.34
1_facilities_and_construction,2021-2022,301667.15,275515.62
1_facilities_and_construction,2022-2023,1538262.12,1374408.77
11_defence,2019-2020,43945.60,43680.58
2_professional_services,2017-2018,19107.52,19653.20
2_professional_services,2018-2019,276094.84,279162.56
2_professional_services,2019-2020,206308.41,204615.96
2_professional_services,2020-2021,10134.28,9549.29
2_professional_services,2022-2023,26331.33,23784.15
6_industrial_products_and_services,2018-2019,12739.21,13079.31
6_industrial_products_and_services,2019-2020,10436.89,10469.19
