owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,173986.21,178168.23
dfo-mpo,2018-2019,133635.16,135200.34
dfo-mpo,2019-2020,260762.98,256873.46
dfo-mpo,2020-2021,181858.77,172290.83
dfo-mpo,2021-2022,1991002.39,1842861.41
dnd-mdn,2017-2018,118782.21,121862.79
dnd-mdn,2019-2020,40999.39,40373.12
pc,2017-2018,17710.00,18167.80
pc,2018-2019,36166.59,36713.19
pc,2019-2020,161885.82,159762.97
pc,2020-2021,123956.85,117927.73
pc,2021-2022,108751.61,100724.28
tc,2019-2020,117792.13,115965.76
tc,2020-2021,201850.37,191893.15
tc,2021-2022,216351.88,200718.49
