d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,985413.09,1011987.58
1_facilities_and_construction,2018-2019,445358.68,450952.35
1_facilities_and_construction,2019-2020,242175.93,241520.39
1_facilities_and_construction,2020-2021,122520.98,119946.54
1_facilities_and_construction,2021-2022,400795.25,202989.82
2_professional_services,2017-2018,215962.48,219933.28
2_professional_services,2018-2019,931441.08,943327.68
2_professional_services,2019-2020,933992.97,932079.91
2_professional_services,2020-2021,931441.08,911869.39
2_professional_services,2021-2022,931441.08,707560.29
5_transportation_and_logistics,2017-2018,204638.26,210123.70
5_transportation_and_logistics,2018-2019,1042759.26,1063743.75
5_transportation_and_logistics,2019-2020,88125.31,87750.77
5_transportation_and_logistics,2020-2021,81365.65,76907.74
5_transportation_and_logistics,2021-2022,88411.20,56766.16
