normalized_vendor_name,original_vendor_name
RIGGS ENGINEERING,RIGGS ENGINEERING LTD.
RIGGS ENGINEERING,RIGGS ENGINEERING LTD
RIGGS ENGINEERING,Riggs Engineering Ltd.
RIGGS ENGINEERING,Riggs Engineering Ltd
