owner_org,d_fiscal_year,total
dfo-mpo,2017-2018,444692.29
dfo-mpo,2018-2019,1021791.77
dfo-mpo,2019-2020,259330.53096774194
dfo-mpo,2020-2021,147849.92903225808
ec,2017-2018,19569.334580335733
ec,2018-2019,137361.67541966427
pc,2017-2018,204638.26350411132
pc,2018-2019,204638.26350411132
pwgsc-tpsgc,2017-2018,737113.9449488175
pwgsc-tpsgc,2018-2019,1055767.3141717326
pwgsc-tpsgc,2019-2020,1004963.6746900114
pwgsc-tpsgc,2020-2021,987477.7820288755
