d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,985413.0942813063
1_facilities_and_construction,2018-2019,445358.682620713
1_facilities_and_construction,2019-2020,242175.92532550587
1_facilities_and_construction,2020-2021,122520.98409044965
2_professional_services,2017-2018,215962.47524784692
2_professional_services,2018-2019,931441.076970684
2_professional_services,2019-2020,933992.9703322476
2_professional_services,2020-2021,931441.076970684
5_transportation_and_logistics,2017-2018,204638.26350411132
5_transportation_and_logistics,2018-2019,1042759.2635041113
5_transportation_and_logistics,2019-2020,88125.31
5_transportation_and_logistics,2020-2021,81365.65000000001
