owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,10448.12,10736.04
aafc-aac,2018-2019,79578.30,80432.98
aafc-aac,2019-2020,48109.32,48074.68
aafc-aac,2020-2021,52359.68,50108.16
aafc-aac,2021-2022,22781.67,20714.70
cbsa-asfc,2019-2020,141658.95,138284.53
cbsa-asfc,2021-2022,42926.87,39393.70
cfia-acia,2020-2021,12247.60,11637.71
dfo-mpo,2017-2018,132360.74,136008.22
dfo-mpo,2018-2019,62565.32,63396.85
dfo-mpo,2019-2020,99005.47,96973.66
dfo-mpo,2020-2021,59816.90,57206.29
dfo-mpo,2021-2022,65451.06,60100.84
dnd-mdn,2017-2018,309406.86,318126.94
dnd-mdn,2018-2019,942282.73,951428.57
dnd-mdn,2019-2020,856888.61,837903.06
dnd-mdn,2020-2021,439915.12,421178.88
dnd-mdn,2021-2022,379291.38,353638.87
nrc-cnrc,2018-2019,29700.25,30105.80
nrc-cnrc,2019-2020,35735.57,35134.68
nrcan-rncan,2017-2018,11722.07,12093.23
nrcan-rncan,2018-2019,37499.39,38329.96
nrcan-rncan,2020-2021,11495.19,10902.52
nrcan-rncan,2021-2022,43561.82,40718.69
pc,2019-2020,11256.56,10988.42
pc,2020-2021,18921.52,17945.96
pwgsc-tpsgc,2018-2019,12807.02,13094.92
rcmp-grc,2017-2018,84544.66,87187.08
rcmp-grc,2018-2019,40943.63,41338.55
rcmp-grc,2019-2020,249832.24,245517.91
rcmp-grc,2020-2021,262113.50,249530.06
rcmp-grc,2021-2022,59134.60,55446.78
tc,2017-2018,59418.36,61062.37
tc,2019-2020,19806.12,19593.10
