owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,174123.60,179153.25
csc-scc,2018-2019,492093.00,498538.49
csc-scc,2022-2023,24789.76,21939.27
dfo-mpo,2017-2018,516379.41,532219.14
dfo-mpo,2018-2019,669967.81,680542.31
dfo-mpo,2019-2020,641451.81,637174.63
dfo-mpo,2020-2021,326051.49,310960.67
dfo-mpo,2021-2022,331186.46,308529.64
dfo-mpo,2022-2023,75581.71,67269.61
dnd-mdn,2019-2020,461690.55,451793.95
dnd-mdn,2020-2021,1008547.33,963015.25
hc-sc,2017-2018,116955.00,120404.22
pwgsc-tpsgc,2019-2020,56909.52,56158.76
pwgsc-tpsgc,2020-2021,22812.44,21894.43
pwgsc-tpsgc,2022-2023,305846.23,270657.21
rcmp-grc,2022-2023,853994.30,758470.90
