owner_org,d_fiscal_year,total
dnd-mdn,2017-2018,14129061.69
dnd-mdn,2018-2019,14129061.69
dnd-mdn,2019-2020,14167771.45
dnd-mdn,2020-2021,193548.79
pc,2017-2018,1237696.21
pc,2018-2019,2402974.02
pc,2019-2020,2152801.39
