d_vendor_name,overall_total
QUINTET CONSULTING,327924.03
GLOBAL UPHOLSTERY,318146.78
A NET SOLUTIONS,316682.71
SOFTCHOICE,313018.60
CALYTERA SOFTWARE,305936.63
THOMAS SCHMIDT,302162.00
STANTEC,299436.20
CISION CANADA,298384.12
KNOWLEDGE CIRCLE LEARNING SERVICES,294061.37
GOSS GILROY,292030.70
ZERNAM ENTERPRISE,286974.89
MALATEST,285676.43
ACART COMMUNICATIONS,284986.00
VIDCRUITER,281046.14
MCGILL UNIVERSITY,275000.00
EBSCO CANADA,263695.04
PRINTERS PLUS,251148.22
ERNST YOUNG,236711.77
INFO TECH RESEARCH GROUP,230185.72
IPSS,227341.12
COMMVAULT SYSTEMS,224026.44
ITEX,219443.70
TOYOTA,215575.56
ARTEMP PERSONNEL SERVICES,215349.95
PRA,214420.17
SYSTEMSCOPE,214005.82
EKOS RESEARCH ASSOCIATES,207519.11
MELTWATER,197675.42
COLLIERS PROJECT LEADERS,196499.47
LEGER MARKETING,189974.38
HYPERACTIVE PRODUCTIONS,187089.03
ECOLE DE LANGUES EAGLE,177229.10
GENERAL DYNAMICS,174870.59
RAYMOND CHABOT GRANT THORNTON,162537.71
PLEIAD CANADA,158625.02
EBERHARD VON HUENE ASSOCIATES,155822.46
INSA,152518.32
NOVA NETWORKS,145170.23
OPENTEXT,143913.88
PHOENIX STRATEGIC PERSPECTIVES,139396.77
MWCO,138839.50
SUPREMEX,136594.60
AIR INUIT,135665.42
RMS SOFTWARE,134239.98
CANADIAN BUREAU FOR INTERNATIONAL EDUCATION,132517.70
SOFTSIM TECHNOLOGIES,120792.71
ST JOSEPH PRINT GROUP,115430.63
FMC PROFESSIONALS,106267.18
ATCO,103671.85
MAXSYS STAFFING AND CONSULTING,101390.21
OTTAWA MOVING LOGISTICS 2013,100983.02
MDOS CONSULTING,98988.00
INSIGHT SOFTWARE CANADA,89599.34
CONVERGINT TECHNOLOGIES,88915.06
MITSUBISHI MOTOR SALES,86040.73
MILITARY TRAVEL,82682.93
LIKE 10,80568.94
NEWS CANADA,78868.35
DALHOUSIE UNIVERSITY,74950.00
RHEA,74320.10
FCA CANADA,71577.15
COENTREPRISE CITE CARON,69472.50
ADSS,66892.64
DWP SOLUTIONS,65992.74
AVI SPL,62110.59
ADOBE,55604.61
OPEN STORAGE SOLUTIONS,55267.20
SUPER CHANNEL INTERNATIONAL,55155.82
CARLETON UNIVERSITY,54240.00
RAPISCAN SYSTEMS,52792.33
PRECISIONIT,50874.04
"NATIONS TRANSLATION GROUP",49905.75
TANKATEK 6854265 CANADA,49890.91
AVENAI,49855.60
THE RIGHT DOOR CONSULTING,47358.30
TOTEM OFFISOURCE,47188.68
FAST FORWARD FRENCH,46922.00
SPEARHEAD MANAGEMENT CANADA,45272.70
PATTISON SIGN GROUP,45207.13
UNIVERSITY OF OTTAWA,44930.64
GENESIS INTEGRATION,44873.57
UNIVERSITY OF TORONTO,44091.00
L3HARRIS,42904.04
PANASONIC,41745.03
MNP,41172.16
"NATIONAL ARTS CENTRE",41033.39
VERSACOM,40629.80
MULTISHRED,40365.86
INSTITUTE ON GOVERNANCE,40000.00
LIFEWORKS CANADA,38960.60
AON REED STENHOUSE,38154.70
HUMANSCALE CANADA,37027.05
CARDINAL HEALTH CANADA,36722.85
LES ENQUETES HENRI,36677.03
DELL COMPUTER,36456.06
THINKPOINT,35425.50
SOLID CADDGROUP,35287.63
D DOYLE INSTALLATIONS,34175.61
WOLTERS KLUWER,33041.53
SOLUTIONS MOERAE,32238.35
CONTRACT COMMUNITY,31535.78
"NATTIQ",30723.80
GATESTONE,30351.30
VMWARE,28716.09
MARKIDO,27185.54
DASCO STORAGE SOLUTIONS,26895.41
SHARP ELECTRONICS,26747.78
SHI CANADA,26245.90
GLOBAL KNOWLEDGE,26107.52
ZYCOM,25394.49
ZIGHRA,24860.00
BERLITZ CANADA,24630.00
COMPUGEN,24475.80
LES TRADUCTIONS TESSIER,23899.50
OXFORD ECONOMICS USA,23730.00
MCMASTER UNIVERSITY,22000.00
SOLOTECH,21930.47
LEAN AGILITY,20509.50
KPMG,20250.52
HALPENNY INSURANCE BROKERS,19610.98
LANGUAGE RESEARCH DEVELOPMENT GROUP,17592.07
CPKN NETWORK,16901.33
CA,15662.62
UNIVERSITY OF ALBERTA,14000.00
MEGALEXIS COMMUNICATIONS,10348.67
MOORE CANADA,10212.49
UBIQUS CANADA,10085.30
CANON,6495.57
KONICA MINOLTA BUSINESS SOLUTIONS,1869.34
ROGERS,1768.91
"NAVPOINT CONSULTING GROUP",0.00
