d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2018-2019,2694.31,2719.48
11_defence,2019-2020,13471.56,13513.25
11_defence,2020-2021,657546.38,621073.08
11_defence,2021-2022,2946840.51,2743537.83
11_defence,2022-2023,4168844.37,3729893.19
5_transportation_and_logistics,2018-2019,248046.76,253944.60
5_transportation_and_logistics,2019-2020,37572.98,37104.61
5_transportation_and_logistics,2020-2021,1074572.79,1021109.52
5_transportation_and_logistics,2021-2022,36723.44,34464.82
5_transportation_and_logistics,2022-2023,4837.36,4369.41
