d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,15186178.979999999
1_facilities_and_construction,2018-2019,11699191.98
1_facilities_and_construction,2019-2020,4493245.968356481
1_facilities_and_construction,2020-2021,19235498.260821756
10_office_management,2017-2018,12316.5
10_office_management,2018-2019,46885.5
10_office_management,2019-2020,14260
2_professional_services,2017-2018,21614.25
6_industrial_products_and_services,2018-2019,47033.51
