d_most_recent_category,total,percentage
1_facilities_and_construction,105765163.10,0.9986581680732365
10_office_management,73462.00,6.936445252169814e-4
6_industrial_products_and_services,47033.51,4.441008509601991e-4
2_professional_services,21614.25,2.0408655058630503e-4
