owner_org,d_fiscal_year,total,total_constant_2019_dollars
acoa-apeca,2021-2022,7950.29,1452.06
cas-satj,2019-2020,1503.86,1467.47
cas-satj,2020-2021,34306.80,32614.46
cas-satj,2021-2022,34306.80,26837.00
csc-scc,2019-2020,21599.67,21195.35
csc-scc,2020-2021,28120.33,26787.40
csc-scc,2021-2022,2298.48,0.00
csps-efpc,2019-2020,107880.86,105270.09
csps-efpc,2020-2021,3281376.18,3119506.82
csps-efpc,2021-2022,3281376.18,2566904.51
esdc-edsc,2019-2020,39851.25,38886.83
iaac-aeic,2021-2022,8653.45,2569.49
