d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2019-2020,41355.11,40411.17
it_consulting_services,2020-2021,34306.80,32671.08
it_consulting_services,2021-2022,41175.13,38104.78
it_consulting_services,2022-2023,68184.37,61011.66
it_other,2019-2020,21599.67,21216.83
it_other,2020-2021,28120.33,26840.66
it_software_licensing,2019-2020,157695.18,154095.77
it_software_licensing,2020-2021,4796561.81,4567865.02
it_software_licensing,2021-2022,4807790.80,4469637.43
it_software_licensing,2022-2023,4855080.33,4344346.23
