d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2703148.68,2785973.86
2018-2019,2775214.31,2825474.89
2019-2020,2929718.59,2906207.31
2020-2021,2921713.90,2785487.42
2021-2022,1464859.30,1390599.24
