owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2017-2018,109630719.89,112569428.56
dnd-mdn,2018-2019,109630719.89,111029773.94
dnd-mdn,2019-2020,109931078.03,109705910.30
dnd-mdn,2020-2021,109630719.89,107327130.23
dnd-mdn,2021-2022,109630719.89,83279926.07
