owner_org,d_fiscal_year,total
aandc-aadnc,2017-2018,272353.9869748507
aandc-aadnc,2018-2019,297030.2315968544
aandc-aadnc,2019-2020,297844.01305328414
aandc-aadnc,2020-2021,395878.1578641355
cannor,2017-2018,32235.404993065185
cannor,2018-2019,33050.34500693481
cbsa-asfc,2017-2018,931026.8553801217
cbsa-asfc,2018-2019,510934.9700201363
cbsa-asfc,2019-2020,101836.58260869565
cbsa-asfc,2020-2021,190360.70309752488
cer-rec,2017-2018,1931833.9416228798
cer-rec,2018-2019,1323649.316960459
cer-rec,2019-2020,101258.36680053547
cer-rec,2020-2021,39973.5
cfia-acia,2019-2020,13195.973154362417
cfia-acia,2020-2021,20704.026845637585
cic,2017-2018,98347.66666666667
cic,2019-2020,57143.27630560928
cic,2020-2021,81220.82369439071
cihr-irsc,2017-2018,104631.34206219313
cihr-irsc,2018-2019,42663.183691006314
cihr-irsc,2019-2020,65653.17147192717
cihr-irsc,2020-2021,65654.71471927162
cnsc-ccsn,2020-2021,103042.10517766497
cra-arc,2017-2018,799457.7529572836
cra-arc,2018-2019,799457.7529572836
cra-arc,2019-2020,801648.0481708653
cra-arc,2020-2021,799457.7529572836
csc-scc,2017-2018,68837.59919757792
csc-scc,2018-2019,38838.48279132791
csc-scc,2019-2020,38944.88959349593
csc-scc,2020-2021,38838.48279132791
csps-efpc,2020-2021,80761.13830508475
dfatd-maecd,2017-2018,1167618.8370151704
dfatd-maecd,2018-2019,674553.660520556
dfatd-maecd,2019-2020,1376081.2519287695
dfatd-maecd,2020-2021,1164387.7082265553
dnd-mdn,2017-2018,179470.67828245374
dnd-mdn,2018-2019,1642131.8395769757
dnd-mdn,2019-2020,1095224.980731106
dnd-mdn,2020-2021,4312093.067235915
ec,2020-2021,54771.220625
esdc-edsc,2017-2018,4812510.198088655
esdc-edsc,2018-2019,5545675.314715978
esdc-edsc,2019-2020,4774945.480701989
esdc-edsc,2020-2021,69400.38695004342
feddevontario,2017-2018,99153
feddevontario,2018-2019,97946.58
feddevontario,2019-2020,16950
fin,2017-2018,33888.7
fja-cmf,2018-2019,23340
ic,2017-2018,39952.811669483155
ic,2018-2019,125866.5475108295
ic,2019-2020,225111.41043976374
ic,2020-2021,151047.95037992357
infc,2017-2018,22600
infc,2019-2020,53763.78338150289
infc,2020-2021,60360.56661849711
isc-sac,2017-2018,360410.9388513513
isc-sac,2018-2019,360410.9388513513
isc-sac,2019-2020,361398.36608108104
jus,2020-2021,38985
lac-bac,2018-2019,24144.75
lac-bac,2019-2020,19308.489999999998
lac-bac,2020-2021,9987.15
nbc-ccbn,2017-2018,25754
nbc-ccbn,2018-2019,25754.4
nbc-ccbn,2019-2020,24950
nbc-ccbn,2020-2021,24950.000000000004
nrc-cnrc,2017-2018,55714.29958653278
nrc-cnrc,2018-2019,184870.17590076788
nrc-cnrc,2019-2020,185376.6695333727
nrc-cnrc,2020-2021,229201.63276105045
nrcan-rncan,2017-2018,0
nrcan-rncan,2018-2019,0
nrcan-rncan,2019-2020,147414.15
nrcan-rncan,2020-2021,22922.6
nserc-crsng,2017-2018,53248.44736275566
nserc-crsng,2018-2019,78108.44736275566
nserc-crsng,2019-2020,78946.39228726614
nserc-crsng,2020-2021,34924.12503816794
oag-bvg,2017-2018,214210.99908334
oag-bvg,2018-2019,367533.04944268137
oag-bvg,2019-2020,330803.24909512704
oag-bvg,2020-2021,425102.3498579455
osfi-bsif,2017-2018,11300
osfi-bsif,2018-2019,25000
osfi-bsif,2020-2021,71376.72945773703
pc,2018-2019,24990
pc,2020-2021,97728.75
pch,2017-2018,81500.82382978723
pch,2018-2019,92011.91
pch,2019-2020,87104.39704061896
pch,2020-2021,109953.78295938105
ppsc-sppc,2018-2019,3211.100454545455
ppsc-sppc,2019-2020,6880.929545454545
pwgsc-tpsgc,2017-2018,2248953.3724654675
pwgsc-tpsgc,2018-2019,2784596.1779168304
pwgsc-tpsgc,2019-2020,3459879.023694697
pwgsc-tpsgc,2020-2021,2386033.122087038
ssc-spc,2017-2018,24860
ssc-spc,2019-2020,123121.41344950619
ssc-spc,2020-2021,393684.84704146034
statcan,2017-2018,65513.6186770428
statcan,2018-2019,160486.3813229572
statcan,2020-2021,11735.05
tbs-sct,2017-2018,905624.791012065
tbs-sct,2018-2019,1578979.8193581768
tbs-sct,2019-2020,1161937.171982202
tbs-sct,2020-2021,817066.3372019546
tc,2017-2018,24998.420000000002
tc,2018-2019,487332.27847568603
tc,2019-2020,1675108.103304232
tc,2020-2021,1578664.5121028076
wd-deo,2020-2021,26250
