owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,169862.50,174713.51
dfo-mpo,2018-2019,13105.06,13227.48
dfo-mpo,2019-2020,33411.30,32654.08
dfo-mpo,2022-2023,27970.76,24752.60
dnd-mdn,2017-2018,1039371.39,1071391.60
dnd-mdn,2018-2019,730450.35,742476.06
dnd-mdn,2019-2020,1151102.41,1141033.87
dnd-mdn,2020-2021,984630.66,938055.27
dnd-mdn,2021-2022,304960.21,284234.87
dnd-mdn,2022-2023,119218.86,106725.14
ec,2017-2018,50286.15,51840.55
ec,2018-2019,55128.85,55898.26
ec,2019-2020,60175.77,59695.75
ec,2020-2021,60011.36,57150.05
ec,2021-2022,60667.11,56386.89
ec,2022-2023,59837.71,53543.04
nrcan-rncan,2019-2020,19913.09,19458.57
pc,2017-2018,262053.68,269959.56
pc,2018-2019,365201.42,371153.32
pc,2019-2020,3040.54,2971.14
pc,2020-2021,240587.37,227938.29
pc,2021-2022,9773.06,9255.04
pc,2022-2023,156093.21,138879.48
