d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1521573.73,1560304.11
2018-2019,1163885.68,1179802.60
2019-2020,1267643.10,1255154.74
2020-2021,1285229.38,1221105.67
2021-2022,375400.38,349410.87
