owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,52160.00,52604.83
aafc-aac,2019-2020,62377.15,60891.28
cfia-acia,2018-2019,85617.00,86541.04
csc-scc,2017-2018,2612407.52,2685667.46
csc-scc,2018-2019,589566.46,597092.95
csc-scc,2019-2020,228172.99,222737.74
csc-scc,2020-2021,932824.04,889042.51
dfo-mpo,2017-2018,380295.04,390774.87
dfo-mpo,2019-2020,203025.38,198189.16
dnd-mdn,2017-2018,655285.50,675266.85
dnd-mdn,2018-2019,690519.16,698324.52
dnd-mdn,2019-2020,394155.89,393696.87
dnd-mdn,2020-2021,2033992.91,1932183.09
dnd-mdn,2021-2022,1768503.10,1685044.73
isc-sac,2020-2021,98715.75,93626.14
pc,2019-2020,307360.77,300039.20
pc,2020-2021,599722.53,571260.61
pc,2021-2022,872411.27,816368.48
pwgsc-tpsgc,2018-2019,82937.08,83758.97
pwgsc-tpsgc,2019-2020,760.89,763.66
rcmp-grc,2019-2020,82846.05,80928.97
rcmp-grc,2021-2022,229504.80,214903.49
tc,2017-2018,100500.70,103539.11
tc,2018-2019,246395.71,248726.78
tc,2019-2020,147354.29,147890.26
